id,user_id,meal_type,total_calories,total_protein,total_carbs,total_fat,satisfaction,created_at
e4ebb058-1f74-4cf9-bec3-4ca97b53890d,f06f7f98-87d7-4871-8a5a-fe83f7d78686,lunch,585,26.6,96.8,8.8,low,2025-03-25T00:01:14.244684
ab28b9f1-c2b5-444e-8fb5-b1d317074f81,f06f7f98-87d7-4871-8a5a-fe83f7d78686,breakfast,493,19.0,46.0,27.7,medium,2025-03-24T00:01:14.244690
98692ac8-a946-4a65-a3ce-20693a480203,75658a5e-6bf7-4d0b-bf9c-8ca36daba8f0,dinner,368,30.2,81.1,17.1,medium,2025-04-15T00:01:14.244698
25ef57bc-6c4a-48e8-959e-9f19afb2639c,75658a5e-6bf7-4d0b-bf9c-8ca36daba8f0,snack,710,22.1,21.8,25.9,medium,2025-04-02T00:01:14.244704
7a14d2e1-4587-496e-9507-e041ae460929,75658a5e-6bf7-4d0b-bf9c-8ca36daba8f0,lunch,601,22.6,31.7,22.5,medium,2025-04-20T00:01:14.244711
149f2c45-3d02-4682-89af-da4c3052d1a7,75658a5e-6bf7-4d0b-bf9c-8ca36daba8f0,breakfast,566,19.9,99.4,7.1,medium,2025-04-07T00:01:14.244718
9a47affe-8135-4557-8ac2-1c07d32e45d0,9a5302ad-53ff-42f0-bda1-f0c707dc0c29,dinner,666,16.4,50.9,19.9,medium,2025-04-16T00:01:14.244725
86bc1fa3-a87f-4d01-a997-4d623c2025ac,9a5302ad-53ff-42f0-bda1-f0c707dc0c29,lunch,834,12.4,80.1,8.6,low,2025-03-29T00:01:14.244732
d8269d6b-30e5-444c-a794-a01d49012d95,9a5302ad-53ff-42f0-bda1-f0c707dc0c29,breakfast,791,36.1,23.4,10.2,low,2025-04-22T00:01:14.244739
98b8388d-a513-46a8-ab4d-e44ea9cd46fd,9a5302ad-53ff-42f0-bda1-f0c707dc0c29,lunch,729,33.1,97.3,14.6,high,2025-03-27T00:01:14.244746
af0e6b30-24a5-4d0d-a928-788814538541,1534b216-bc42-4911-9e2e-1492d7a317a3,dinner,668,29.4,25.1,26.4,low,2025-04-11T00:01:14.244753
77a7ddd9-8197-497c-bb45-a2fbb840fbc3,1534b216-bc42-4911-9e2e-1492d7a317a3,lunch,670,8.8,73.1,21.3,low,2025-04-17T00:01:14.244760
2daed27a-c01a-4635-beb4-0eab9af4ea4e,1534b216-bc42-4911-9e2e-1492d7a317a3,breakfast,494,7.9,22.2,10.1,medium,2025-04-15T00:01:14.244767
6c23c254-581f-4123-b2f4-14b30f9cb146,1534b216-bc42-4911-9e2e-1492d7a317a3,dinner,363,13.0,38.9,11.4,high,2025-04-09T00:01:14.244774
f2af10cc-eb58-4e1c-8b3e-9b2f5afbf186,1534b216-bc42-4911-9e2e-1492d7a317a3,dinner,212,35.6,35.4,18.6,medium,2025-03-31T00:01:14.244780
85760f84-29f7-4207-ba7b-d570f6526f11,8bf95dab-00f9-4198-a1c5-a0ad7be7fe83,dinner,758,30.7,30.8,7.8,medium,2025-03-24T00:01:14.244788
fd84c6df-0318-4ae0-8bca-80d3111f0649,8bf95dab-00f9-4198-a1c5-a0ad7be7fe83,lunch,225,37.0,31.0,12.3,high,2025-04-10T00:01:14.244794
51fc0fc9-61ed-4856-be0d-f0c629f6d254,8bf95dab-00f9-4198-a1c5-a0ad7be7fe83,snack,316,23.0,90.3,18.2,medium,2025-04-09T00:01:14.244804
be715fbb-6da3-409b-9215-500cfa647a6d,8bf95dab-00f9-4198-a1c5-a0ad7be7fe83,breakfast,268,18.0,85.6,9.9,high,2025-03-29T00:01:14.244815
958b13b9-3986-46c1-9733-b8b471ee1395,8bf95dab-00f9-4198-a1c5-a0ad7be7fe83,snack,276,25.2,71.8,8.5,high,2025-04-05T00:01:14.244824
1d84a867-f3fa-4d2c-97ce-7a6720d4ec4b,b3c194b4-c0b9-43e4-bf8a-d2ecc44daa49,lunch,417,20.0,25.8,23.1,low,2025-04-08T00:01:14.244831
e208a191-cdc1-412b-af19-bf0c317c2cd4,b3c194b4-c0b9-43e4-bf8a-d2ecc44daa49,breakfast,504,18.8,66.0,27.6,high,2025-03-27T00:01:14.244838
c56953d2-832a-43d1-a044-a49ab694b1e3,b3c194b4-c0b9-43e4-bf8a-d2ecc44daa49,snack,522,31.1,97.5,18.7,high,2025-04-06T00:01:14.244844
34f80e7b-edc9-4e73-a7c5-1008a4e0efbe,b3c194b4-c0b9-43e4-bf8a-d2ecc44daa49,dinner,797,38.0,81.6,9.1,high,2025-03-24T00:01:14.244851
e3fb7e7a-e694-4807-8518-0b0cd35632ef,830c4c02-08ed-41c2-8f56-690c4046b2c6,snack,319,39.6,40.2,10.5,medium,2025-04-07T00:01:14.244858
54fa4f6d-1874-499f-9341-6452db5c22ad,830c4c02-08ed-41c2-8f56-690c4046b2c6,snack,780,11.5,25.5,28.4,medium,2025-04-16T00:01:14.244865
9474e08a-af2e-49e3-8985-f46d45c1439e,830c4c02-08ed-41c2-8f56-690c4046b2c6,snack,730,11.6,42.1,13.3,low,2025-03-31T00:01:14.244871
209a4163-ecc0-414a-9520-a3809d14de6a,830c4c02-08ed-41c2-8f56-690c4046b2c6,snack,413,31.2,47.5,7.6,medium,2025-04-02T00:01:14.244878
90a637f3-1c83-47ee-b78f-0f9a47ce1589,6baf889d-cbcf-48f1-8ed8-2922a1190efb,lunch,786,24.6,40.2,27.1,low,2025-04-06T00:01:14.244885
ebf9c44f-26fe-431b-b310-b4267af078e1,6baf889d-cbcf-48f1-8ed8-2922a1190efb,breakfast,456,37.3,50.7,6.3,high,2025-04-07T00:01:14.244893
f1127363-74ed-4fbe-bdfc-5eebf64077b0,6baf889d-cbcf-48f1-8ed8-2922a1190efb,snack,666,10.9,80.7,26.8,medium,2025-03-25T00:01:14.244900
9c19622b-fa65-4dcf-a6b9-c674420fdc52,41bbeeac-9224-4158-8fb2-df9b241ecf89,snack,397,31.6,42.2,10.8,low,2025-04-03T00:01:14.244907
5d4b62d7-5ef8-4beb-bcc6-d5494d96bc94,41bbeeac-9224-4158-8fb2-df9b241ecf89,breakfast,424,10.0,29.9,18.1,low,2025-03-29T00:01:14.244915
3112ed2b-e544-49fa-b1ca-5004ee01d305,41bbeeac-9224-4158-8fb2-df9b241ecf89,snack,397,14.9,96.3,27.0,low,2025-04-07T00:01:14.244922
8aa1a91e-be02-4583-a7f6-16141dc95978,41bbeeac-9224-4158-8fb2-df9b241ecf89,dinner,678,35.0,23.1,25.1,low,2025-04-19T00:01:14.244928
390b9d0f-fa3d-4a49-8f34-b7fd81a059de,41bbeeac-9224-4158-8fb2-df9b241ecf89,dinner,749,25.1,41.9,18.0,high,2025-03-26T00:01:14.244935
c27ff669-8577-4294-ab77-59f050e6bf05,41bbeeac-9224-4158-8fb2-df9b241ecf89,breakfast,718,35.9,35.0,8.9,high,2025-03-28T00:01:14.244941
542fa302-b50a-424a-a809-8ff012131858,5f438056-b0cd-4ec9-8784-54a1b620f453,snack,747,9.0,68.8,5.2,low,2025-04-01T00:01:14.244948
ffa74b1d-0050-4691-b75a-c846cf22d5d0,5f438056-b0cd-4ec9-8784-54a1b620f453,dinner,564,28.0,74.1,8.0,low,2025-04-10T00:01:14.244955
702ab426-5201-4e92-86a2-cde65ff21290,5f438056-b0cd-4ec9-8784-54a1b620f453,snack,703,12.1,95.0,13.0,low,2025-04-04T00:01:14.244962
38928b55-ebf8-4805-8781-06fb6e5533e0,5f438056-b0cd-4ec9-8784-54a1b620f453,lunch,862,17.2,39.8,18.5,medium,2025-04-02T00:01:14.244968
4b399aa0-abc2-4105-9b01-a485581970f7,5f438056-b0cd-4ec9-8784-54a1b620f453,lunch,733,29.2,71.8,29.2,low,2025-04-21T00:01:14.244975
d6e83117-f6a4-4470-9779-101f12d4564e,b815ff39-10a7-42f8-b008-655c8050eff4,breakfast,493,39.1,58.2,15.8,high,2025-04-19T00:01:14.244982
de4d01a4-e194-43a7-bf17-34fc03493610,b815ff39-10a7-42f8-b008-655c8050eff4,breakfast,357,5.3,47.2,26.8,high,2025-04-02T00:01:14.244989
cbb92336-ea7c-4c2c-8a3b-6a90e7c7216c,b815ff39-10a7-42f8-b008-655c8050eff4,breakfast,654,25.5,72.1,14.2,high,2025-04-01T00:01:14.244996
6b9cd282-fe24-401e-8dc7-cf395c29f5be,b815ff39-10a7-42f8-b008-655c8050eff4,snack,873,23.1,84.9,11.6,high,2025-04-13T00:01:14.245003
265862ad-c753-452b-921b-8f5f8ec41019,2ba32f40-63e5-4d73-9632-c453d3d3a8bd,dinner,762,30.7,44.6,28.1,high,2025-04-07T00:01:14.245010
77336d4a-ba99-45b4-bc79-3b9a08b5a162,2ba32f40-63e5-4d73-9632-c453d3d3a8bd,dinner,346,10.0,33.5,14.9,high,2025-03-27T00:01:14.245016
02d2c486-6d92-451e-a075-7c8969180815,2ba32f40-63e5-4d73-9632-c453d3d3a8bd,breakfast,317,37.9,75.9,10.7,medium,2025-04-03T00:01:14.245023
308fcf07-ba00-4f2d-afca-cb51d7c747de,2ba32f40-63e5-4d73-9632-c453d3d3a8bd,lunch,371,26.5,67.4,17.1,low,2025-04-20T00:01:14.245029
393c2a20-f4eb-49a4-ace3-0f31bf600b53,2ba32f40-63e5-4d73-9632-c453d3d3a8bd,dinner,725,6.6,99.7,22.3,low,2025-04-23T00:01:14.245036
4853be86-e457-4086-b0c8-ec16cf4970ea,e7cec0ec-3147-48c3-b3c3-06b669b2bea1,lunch,795,18.3,55.2,18.0,high,2025-03-28T00:01:14.245044
5c080bae-3494-4d54-a0aa-8371c2989211,e7cec0ec-3147-48c3-b3c3-06b669b2bea1,breakfast,623,17.8,52.4,28.8,low,2025-04-08T00:01:14.245050
2e522954-5073-4d7a-b1c8-569e6b65b6b8,e7cec0ec-3147-48c3-b3c3-06b669b2bea1,lunch,785,38.4,23.0,21.9,high,2025-04-10T00:01:14.245057
b70a18bc-705d-4878-ac5c-69667817e181,8eb1a229-a971-4883-a3e8-45b3d52e27e4,lunch,813,37.7,52.3,13.8,medium,2025-04-06T00:01:14.245064
72fd4649-dd40-4509-809d-110ded89888c,8eb1a229-a971-4883-a3e8-45b3d52e27e4,dinner,787,39.4,71.4,26.4,low,2025-04-16T00:01:14.245072
3fad5270-2859-4279-8105-69ca927d7b77,8eb1a229-a971-4883-a3e8-45b3d52e27e4,dinner,444,28.4,82.4,13.5,low,2025-03-31T00:01:14.245078
32544135-a1f0-4b57-8993-21ada08fe922,8eb1a229-a971-4883-a3e8-45b3d52e27e4,lunch,688,23.0,96.9,25.2,medium,2025-03-31T00:01:14.245085
7f0a59d5-7980-44af-9206-dd0b38633623,8eb1a229-a971-4883-a3e8-45b3d52e27e4,lunch,253,7.4,27.2,28.2,medium,2025-04-04T00:01:14.245094
bc0786c8-dace-4bf5-a2cb-d518f3f7a0af,8eb1a229-a971-4883-a3e8-45b3d52e27e4,snack,831,30.4,89.8,19.6,high,2025-04-03T00:01:14.245100
9d5a6024-8fd8-4b70-bb0b-6763be6fd4c2,f5d0af4c-e61b-41a8-be7e-44e2b4b436f2,snack,533,9.5,87.0,9.2,medium,2025-03-31T00:01:14.245107
b5bd0330-0db6-4248-bfb7-be88392f3f0b,f5d0af4c-e61b-41a8-be7e-44e2b4b436f2,breakfast,537,29.4,30.5,11.8,low,2025-03-30T00:01:14.245113
a816cec2-2124-43d7-b6c6-82282560d8a3,f5d0af4c-e61b-41a8-be7e-44e2b4b436f2,lunch,675,17.2,57.7,25.1,high,2025-04-08T00:01:14.245120
9ee2c801-8c24-471c-b51c-54a7fe1da171,f5d0af4c-e61b-41a8-be7e-44e2b4b436f2,dinner,431,24.8,26.8,18.2,medium,2025-04-17T00:01:14.245127
74cc37c2-d279-4989-a8b9-e65d32680fa6,1b2746df-e780-4da9-a175-7518482eae24,breakfast,536,13.2,28.7,17.4,medium,2025-04-17T00:01:14.245135
72fb8bc8-9d63-40ec-adae-0ec25ae2c357,1b2746df-e780-4da9-a175-7518482eae24,snack,549,12.3,42.6,5.2,high,2025-04-15T00:01:14.245141
6d3996ac-6745-40bd-8fec-cb900cd5f8fb,1b2746df-e780-4da9-a175-7518482eae24,lunch,765,35.6,46.5,6.3,medium,2025-04-04T00:01:14.245148
1c35af3a-130e-4f99-a161-197d38ba3c04,032c5d6e-d058-4ead-b894-18d6a7b4099f,snack,222,19.2,49.4,17.7,high,2025-04-22T00:01:14.245155
f22fd318-206e-45bd-8dd6-20484127d0d7,032c5d6e-d058-4ead-b894-18d6a7b4099f,breakfast,722,16.8,23.0,16.5,medium,2025-04-07T00:01:14.245163
d127e883-0dfc-4938-9edb-b2f7afb4d6a9,032c5d6e-d058-4ead-b894-18d6a7b4099f,snack,383,5.8,39.8,23.2,medium,2025-04-01T00:01:14.245169
896f5814-91ce-4533-a3f1-8416ccaa6e9f,032c5d6e-d058-4ead-b894-18d6a7b4099f,breakfast,439,28.7,51.3,29.3,low,2025-03-29T00:01:14.245176
8c166575-39ce-4772-a493-c424a31b21ac,032c5d6e-d058-4ead-b894-18d6a7b4099f,snack,516,18.1,30.4,22.3,medium,2025-04-21T00:01:14.245183
46e23b06-c9bb-4cc3-8121-526047ff6180,032c5d6e-d058-4ead-b894-18d6a7b4099f,snack,260,33.4,95.3,6.5,high,2025-04-09T00:01:14.245189
25d013f6-341a-4250-87f2-cce6884dcce8,ea530392-cfd6-4d7c-8463-d0dd46b57584,snack,506,29.5,35.9,7.9,low,2025-04-02T00:01:14.245197
6282dc81-74d3-4416-ae42-29c7f14149d1,ea530392-cfd6-4d7c-8463-d0dd46b57584,breakfast,688,35.5,26.7,26.0,low,2025-04-20T00:01:14.245203
7c56b02d-f38d-443f-b337-b313156333de,ea530392-cfd6-4d7c-8463-d0dd46b57584,snack,424,23.0,96.7,11.5,low,2025-04-05T00:01:14.245209
f7d1f48d-e702-40cc-ac9f-b91aa82388e1,ea530392-cfd6-4d7c-8463-d0dd46b57584,snack,322,33.0,32.9,25.3,medium,2025-03-30T00:01:14.245216
3ad2efc5-89ad-440a-aaa1-978dca468d0f,ea530392-cfd6-4d7c-8463-d0dd46b57584,breakfast,464,8.8,92.4,14.6,low,2025-04-23T00:01:14.245223
0e25190d-08b0-4ed4-91c0-9b40f7d7daba,7f6d25db-b211-4cfd-ab5b-7310a885e874,snack,793,9.7,85.3,24.7,high,2025-04-07T00:01:14.245230
f4c3fe7b-3233-4d33-a1c1-4f0ae06f9f6c,7f6d25db-b211-4cfd-ab5b-7310a885e874,breakfast,689,19.2,25.3,6.3,high,2025-04-18T00:01:14.245236
70ffabe8-795a-46c7-9ea3-839a821bb9c2,7f6d25db-b211-4cfd-ab5b-7310a885e874,dinner,431,38.0,78.2,15.2,high,2025-03-30T00:01:14.245244
e54e7315-a5e2-43ea-a689-9fad9d2887c8,7f6d25db-b211-4cfd-ab5b-7310a885e874,breakfast,226,36.8,45.3,24.8,low,2025-04-16T00:01:14.245250
f34a601f-1b0a-4b61-b6be-0394dfbec70e,aa191a8b-6520-4f48-b28e-f5f211a49964,dinner,404,11.6,57.1,27.9,low,2025-04-10T00:01:14.245259
a539354d-609a-411b-8e87-ba096cec69b9,aa191a8b-6520-4f48-b28e-f5f211a49964,dinner,864,30.2,22.5,19.5,high,2025-03-28T00:01:14.245265
24f79725-aea9-4e9d-b7ca-9547f3ec4750,aa191a8b-6520-4f48-b28e-f5f211a49964,snack,287,18.3,67.7,13.1,medium,2025-04-22T00:01:14.245272
467a76a3-007e-4a96-b304-3ca06f332570,a6d01512-0bce-4e23-8359-3669b77f8dc2,dinner,464,29.7,57.4,16.6,low,2025-04-22T00:01:14.245279
13c075ca-1e13-4573-96e6-75b35a967546,a6d01512-0bce-4e23-8359-3669b77f8dc2,lunch,841,36.8,91.5,27.9,medium,2025-04-18T00:01:14.245285
7d263c7f-34b0-4a3f-92fb-c1a52698378e,a6d01512-0bce-4e23-8359-3669b77f8dc2,snack,481,20.4,20.6,12.6,high,2025-03-31T00:01:14.245292
4ecd627c-20d4-48e1-bbef-5c6a4fcf19ae,a6d01512-0bce-4e23-8359-3669b77f8dc2,breakfast,412,35.5,95.1,11.8,low,2025-04-03T00:01:14.245298
37859585-3090-4565-84b1-1ece078c96ea,d2c96a42-edf4-4ff6-8599-303d15e780f9,breakfast,436,37.4,42.8,29.6,medium,2025-03-30T00:01:14.245305
961f793f-5488-435a-b828-a79fc5d5cbce,d2c96a42-edf4-4ff6-8599-303d15e780f9,dinner,482,6.7,47.7,7.1,high,2025-04-07T00:01:14.245312
80b1cf9e-7fae-4dc5-a961-bb7dd63c9788,d2c96a42-edf4-4ff6-8599-303d15e780f9,snack,530,18.4,86.8,29.9,high,2025-03-26T00:01:14.245318
13090c3d-afb3-4e1c-8bdd-511099f2c00a,d2c96a42-edf4-4ff6-8599-303d15e780f9,snack,761,18.2,91.6,14.8,medium,2025-04-17T00:01:14.245325
06d7ef18-384d-44ff-979f-5d0eba8672b8,f0faa97a-a921-4ead-95bc-409bf8a9f474,lunch,759,36.1,50.6,14.7,low,2025-04-01T00:01:14.245332
a71490b2-96d9-45ec-bd7e-36fb0aa86dd9,f0faa97a-a921-4ead-95bc-409bf8a9f474,dinner,600,33.1,65.6,13.4,low,2025-03-31T00:01:14.245339
d635afd0-a92b-4b9b-8188-46039fbfb273,f0faa97a-a921-4ead-95bc-409bf8a9f474,dinner,753,7.2,57.5,20.6,medium,2025-04-21T00:01:14.245346
b1b886e0-5095-4979-8f8f-89292c81bb94,f0faa97a-a921-4ead-95bc-409bf8a9f474,breakfast,524,35.7,60.5,25.2,medium,2025-04-11T00:01:14.245353
930e64e6-a71f-4fc0-afe6-3eefbc8bf67d,c51fa92c-30de-4e62-bece-0a1bc6948bb1,dinner,345,30.4,74.5,9.2,medium,2025-04-14T00:01:14.245361
1cd6a1d3-c6dd-42b0-8334-f88ccfadd59c,c51fa92c-30de-4e62-bece-0a1bc6948bb1,breakfast,867,21.6,22.8,14.8,low,2025-04-17T00:01:14.245368
9d69e10a-50ea-4f65-81bd-58c6b38e832a,c51fa92c-30de-4e62-bece-0a1bc6948bb1,breakfast,333,18.3,84.8,11.6,medium,2025-04-05T00:01:14.245375
c10656ff-8a7a-4649-9dd6-c2f54375308c,c51fa92c-30de-4e62-bece-0a1bc6948bb1,dinner,332,29.1,22.6,22.1,medium,2025-04-13T00:01:14.245382
1bd7d561-88de-4633-aebb-5efe9d65c1c0,c49f7408-464a-46e7-9dc1-be932edc4b9e,dinner,459,31.9,65.6,9.2,high,2025-04-20T00:01:14.245389
69e294e1-fc05-43f8-9760-6837ab764acc,c49f7408-464a-46e7-9dc1-be932edc4b9e,dinner,772,17.5,75.0,13.5,high,2025-04-23T00:01:14.245396
4a454c99-6ecf-4f2a-955c-3c0035fbf1dd,c49f7408-464a-46e7-9dc1-be932edc4b9e,breakfast,365,17.6,53.5,18.2,high,2025-03-28T00:01:14.245403
7cbbafdc-1d37-4a2a-8297-ebb2eeca0d84,c49f7408-464a-46e7-9dc1-be932edc4b9e,snack,818,16.6,24.8,10.1,medium,2025-03-27T00:01:14.245410
6ea81fc3-ff43-49a0-9c6f-e6664b2db79b,c49f7408-464a-46e7-9dc1-be932edc4b9e,lunch,575,25.0,52.5,22.1,medium,2025-04-08T00:01:14.245416
13103307-69e4-4b5e-b4e4-3b36bdb56e55,c49f7408-464a-46e7-9dc1-be932edc4b9e,lunch,215,10.9,52.0,16.3,low,2025-03-28T00:01:14.245423
fd4430f6-c5a3-4a84-a5f0-643a9c8bd795,a236ecb1-27c7-45a9-92ca-1c248db593b8,dinner,851,28.7,31.5,24.6,high,2025-04-20T00:01:14.245430
f83aa177-3555-45d2-889a-2c991584514b,a236ecb1-27c7-45a9-92ca-1c248db593b8,snack,532,24.1,58.0,28.2,high,2025-04-17T00:01:14.245438
b4f36ff8-1920-4f98-8a12-1f162a8d587a,a236ecb1-27c7-45a9-92ca-1c248db593b8,dinner,669,14.4,35.2,22.6,low,2025-04-16T00:01:14.245445
a7e686fa-5f73-46e6-a566-41dcafe5b415,a236ecb1-27c7-45a9-92ca-1c248db593b8,lunch,385,15.6,90.0,16.0,high,2025-04-23T00:01:14.245452
e1c6eb17-6439-4226-af9e-b3c07bdad53c,a236ecb1-27c7-45a9-92ca-1c248db593b8,breakfast,542,8.8,85.3,17.4,medium,2025-04-09T00:01:14.245458
0afa0dc8-6b8f-45b0-a53d-e331fa84b526,f1d55495-4ffc-4525-8082-7e3f49a4f854,lunch,741,15.3,92.2,29.9,high,2025-04-20T00:01:14.245466
885027d8-c0f4-46ef-9f08-e7362723c726,f1d55495-4ffc-4525-8082-7e3f49a4f854,breakfast,582,29.3,85.3,19.7,low,2025-04-02T00:01:14.245472
e1f59c67-d7ec-41fc-a268-6242106be62f,f1d55495-4ffc-4525-8082-7e3f49a4f854,lunch,429,23.6,42.5,26.6,medium,2025-03-28T00:01:14.245479
db935334-c973-4f31-96f4-9b497d5c9484,f1d55495-4ffc-4525-8082-7e3f49a4f854,lunch,806,22.0,47.5,23.0,medium,2025-04-22T00:01:14.245486
4f6b9ff8-cf22-4a65-a128-ef6035564152,f1d55495-4ffc-4525-8082-7e3f49a4f854,dinner,844,29.2,39.0,26.6,low,2025-04-18T00:01:14.245492
21d08422-bf10-4cc3-8e76-fa162ce22fd4,f1d55495-4ffc-4525-8082-7e3f49a4f854,breakfast,220,24.3,63.2,19.8,high,2025-04-17T00:01:14.245499
3640e825-d5c7-4519-a9a0-fe27d9a77612,8617fbc3-90fd-4b0b-b792-f19f3faf52d6,breakfast,718,36.8,64.5,14.5,high,2025-04-20T00:01:14.245506
d70cb4ec-5158-45d2-bcff-4f13a65ed7e8,8617fbc3-90fd-4b0b-b792-f19f3faf52d6,breakfast,782,9.9,59.7,26.3,low,2025-03-25T00:01:14.245512
ff30957d-e5ef-47f9-8e82-9d2e0e8392cd,8617fbc3-90fd-4b0b-b792-f19f3faf52d6,breakfast,792,17.6,31.4,12.1,low,2025-04-03T00:01:14.245518
381c274b-2708-4cb9-8b55-10b77011b190,8617fbc3-90fd-4b0b-b792-f19f3faf52d6,snack,593,16.7,73.7,18.4,high,2025-04-19T00:01:14.245526
3a916ee2-3783-4b80-b632-2b48e004d33f,115f6885-1c06-4056-a8ef-fd0a8f5d36ba,dinner,733,27.2,82.7,7.9,high,2025-04-18T00:01:14.245533
0bcf3a99-a94d-4305-915e-ada3dd3d7536,115f6885-1c06-4056-a8ef-fd0a8f5d36ba,dinner,850,37.4,20.4,21.6,low,2025-03-25T00:01:14.245540
dfc44a27-44d3-4f81-9d5e-b6d38d65d47e,115f6885-1c06-4056-a8ef-fd0a8f5d36ba,dinner,396,12.7,68.4,9.5,high,2025-04-22T00:01:14.245546
3cd950c3-70dc-4854-a973-bc5baef66803,115f6885-1c06-4056-a8ef-fd0a8f5d36ba,dinner,276,11.9,65.6,16.6,high,2025-03-31T00:01:14.245553
540de836-ebd1-4d19-bc0b-d62092ae5151,115f6885-1c06-4056-a8ef-fd0a8f5d36ba,breakfast,221,15.8,67.5,6.9,high,2025-04-05T00:01:14.245559
426c10f0-a4e0-453d-b53d-4c5fb54ade5a,b54621a5-0c18-4fd0-a7b1-1693e4eaf52d,lunch,840,13.8,76.0,28.3,low,2025-04-21T00:01:14.245566
e6ce33c8-ea5c-4392-b83e-e12c1cd03fae,b54621a5-0c18-4fd0-a7b1-1693e4eaf52d,snack,865,23.9,62.9,15.6,medium,2025-03-25T00:01:14.245573
de56482f-4106-468a-81bc-cf471f6770a4,b54621a5-0c18-4fd0-a7b1-1693e4eaf52d,snack,463,21.7,88.7,23.1,low,2025-04-07T00:01:14.245581
17ff9f57-3240-4157-bcfc-2bc9c8881ea4,b54621a5-0c18-4fd0-a7b1-1693e4eaf52d,lunch,703,23.8,30.5,18.3,high,2025-03-26T00:01:14.245588
8df135c5-628d-46e2-b870-4ef6ae1b5ee3,61d00d23-742c-45cb-8830-e95d2423b716,lunch,770,19.9,36.0,20.5,low,2025-04-06T00:01:14.245595
ec482fdc-4c16-42c2-969c-e5feb3e40c79,61d00d23-742c-45cb-8830-e95d2423b716,breakfast,334,24.7,58.9,7.9,low,2025-04-02T00:01:14.245601
51ebe5c4-5470-477f-9385-31fd952ecdda,61d00d23-742c-45cb-8830-e95d2423b716,dinner,714,26.6,76.7,23.6,high,2025-03-29T00:01:14.245608
b9007f99-9bf4-4c70-81fe-a94e0702097d,61d00d23-742c-45cb-8830-e95d2423b716,snack,637,11.1,41.1,29.1,high,2025-03-27T00:01:14.245614
9865f120-4d42-4bb0-a05d-06311a4b1dac,61d00d23-742c-45cb-8830-e95d2423b716,dinner,450,34.2,94.2,13.7,low,2025-04-21T00:01:14.245622
ff1c30eb-ba54-44ae-a453-b8dbac2a8642,61d00d23-742c-45cb-8830-e95d2423b716,dinner,820,5.7,58.5,9.6,high,2025-04-04T00:01:14.245629
d3cbb52f-aa87-4813-b1b6-319e7f3c2959,a2cc265b-a0d6-4471-90b4-7648fa4bada8,breakfast,457,28.1,27.2,5.0,high,2025-04-13T00:01:14.245636
2118d4b8-58d7-4268-8614-05feeca53efc,a2cc265b-a0d6-4471-90b4-7648fa4bada8,dinner,740,30.7,58.6,18.1,high,2025-04-07T00:01:14.245643
5adfb082-79be-49af-8e33-d08869b6ba7a,a2cc265b-a0d6-4471-90b4-7648fa4bada8,lunch,625,19.6,77.8,6.7,medium,2025-04-16T00:01:14.245649
5de676ba-2691-44e3-97f0-82a2be7072fd,a2cc265b-a0d6-4471-90b4-7648fa4bada8,lunch,583,7.7,94.7,18.7,high,2025-04-16T00:01:14.245657
df8d3851-e9bb-4cf1-b517-792c1aafad74,a2cc265b-a0d6-4471-90b4-7648fa4bada8,breakfast,686,31.2,87.8,26.1,high,2025-04-08T00:01:14.245663
38e51993-2971-4c5c-b479-6c9d757e3a72,a2cc265b-a0d6-4471-90b4-7648fa4bada8,dinner,853,13.7,83.0,11.0,medium,2025-04-23T00:01:14.245670
f3762081-b2fb-4932-90af-07885d1ad798,9f4239df-9717-451f-9799-d59f79ffbfb0,lunch,639,28.2,20.0,26.5,low,2025-04-14T00:01:14.245677
df9e0c51-8a07-462a-b9f8-f86b2ca41d15,9f4239df-9717-451f-9799-d59f79ffbfb0,lunch,590,19.2,22.6,26.7,medium,2025-04-12T00:01:14.245684
02034f4a-c51d-488e-8098-ae14a77913f9,9f4239df-9717-451f-9799-d59f79ffbfb0,snack,868,26.7,23.4,26.7,high,2025-04-23T00:01:14.245690
d14527a3-e5a9-4f22-8dcb-c695d379e144,9f4239df-9717-451f-9799-d59f79ffbfb0,breakfast,562,29.5,29.0,12.0,low,2025-04-15T00:01:14.245697
caa711e6-7f99-48e2-b3dd-44666fd667ec,60425c65-079f-4c10-9f5b-fa241db92e4e,dinner,335,39.5,25.6,29.8,low,2025-03-30T00:01:14.245705
11d772df-f710-41e3-a1d9-3ac93de3b962,60425c65-079f-4c10-9f5b-fa241db92e4e,dinner,351,33.9,28.7,29.6,low,2025-04-22T00:01:14.245713
1302409d-5795-48bc-b15f-3f66f8d687db,60425c65-079f-4c10-9f5b-fa241db92e4e,dinner,603,6.3,54.3,23.8,high,2025-04-01T00:01:14.245720
3e318e09-5485-42e0-9540-d801c2f69c35,2fcb971d-e3d5-4ada-b3e2-96a374fdd3cf,lunch,565,29.2,41.2,29.8,medium,2025-04-19T00:01:14.245727
dbeb60d2-1167-4eef-a3b6-5e75511a5df7,2fcb971d-e3d5-4ada-b3e2-96a374fdd3cf,snack,868,34.5,95.1,27.6,high,2025-03-27T00:01:14.245733
b0c45d23-8363-469c-b9a6-780b90375ef4,2fcb971d-e3d5-4ada-b3e2-96a374fdd3cf,lunch,568,27.0,63.3,21.4,high,2025-04-09T00:01:14.245740
